geneNames	GSM610737	GSM610738	GSM435828	GSM435833	GSM610718	GSM610690	GSM435823	GSM435824	GSM435825	GSM435826	GSM435827	GSM610691	GSM435821	GSM435822	GSM610695	GSM610696	GSM610717
SPAG5	35.66081149	10.58030152	20.4405435	24.30840435	44.63750334	12.93151403	13.28771443	17.57600137	17.81666318	12.43034021	10.87351923	19.12186676	16.37490843	19.93357284	18.92780513	17.52163589	14.87670077
SPAG6	-0.058795267	0.212485175	0.815107914	0.813255364	0.38401524	0.105054229	0.730942118	0.382671189	0.298226968	0.36490085	0.304556548	0.487015951	0.636436314	0.255927553	0.146939668	0.30956979	0.463350748
SPAG7	74.3102183	74.6935799	39.81110612	73.59264608	39.27879951	33.68229402	7.479162152	45.28124068	52.21295875	38.60654843	32.06096344	85.35055009	37.61733907	55.68017768	77.83953012	58.50239249	37.63784569
SPAG8	0.176301971	0.133014628	0.150512168	0.46638591	0.625845303	0.177531768	-0.02948343	0.251712843	0.168234695	0.36500273	0.369699614	0.181492419	0.330741981	0.208830299	0.196117719	0.221688664	0.432697122
SPAG9	1.111045075	1.697699964	2.626871452	1.554912225	1.543828177	1.659566375	4.741006948	1.586888637	2.192027569	1.456663904	0.979188637	1.667384733	1.912347623	1.746336563	2.205442991	2.081768873	1.289286246
SPAM1	0.30299167	0.049441412	0.352038486	0.895027817	0.059465279	0.24493183	0.810792937	0.297006161	0.244880301	0.357957623	0.344912742	0.217434032	0.171923714	0.18288467	0.094567231	0.115803175	0.387761749
SPANXB1	0.441245897	0.402363252	0.356408077	0.887128288	0.595028622	0.365995378	0.66906728	0.636536889	0.408030192	0.179075711	0.318021199	0.320136245	0.145273862	0.726693326	0.421780686	0.518599423	0.784176789
SPANXN3	0.213546556	0.228068249	0.665453926	0.894310224	0.462492276	0.297343942	0.412133182	0.208572104	0.07897876	0.143260569	0.245141392	0.213054942	0.708992025	0.250762014	0.11611306	0.077676347	0.467768287
SPANXN4	0.313637358	0.229380545	0.444892016	0.519433122	0.042565772	0.369610092	0.339292753	0.27998477	0.322007955	0.347154312	0.219743848	0.211539076	0.15203082	0.225169299	0.204990683	0.347385885	0.458757294
SPARC	5.576904355	2.524239613	2.157963727	3.577300154	10.85938562	24.95479995	35.15720555	38.29314067	48.03382997	36.04331111	24.3704222	34.04127603	31.12423061	49.95265245	36.19757535	58.06638174	32.96915224
SPARCL1	3.935911335	1.971413992	1.83942432	1.787631755	1.354777595	4.551858612	1.505157507	3.827329451	5.47685429	2.652124314	1.941056761	7.053704671	3.764507291	5.986056269	9.70250107	8.120117671	2.619670798
SPAST	1.042564424	4.21596335	0.744684409	3.893631969	1.324500125	2.56576314	0.70978498	2.55764628	2.172317038	1.321401884	1.591634874	3.225425604	1.700651527	2.557823083	2.418128447	3.366244745	1.079524568
SPATA12	6.380956988	2.912100392	8.843345324	6.690494207	5.754794532	4.732660914	8.068568812	6.066448354	4.808855087	6.318021841	5.31521305	5.418683778	6.271429056	5.182675646	5.003284318	4.298212885	8.271391043
SPATA13	1.708246548	2.546440192	1.624070861	0.753585958	1.697295555	2.491964005	2.069027066	2.002885774	2.160083191	1.514201791	1.56417459	2.759428361	1.768980738	2.615358265	1.819761884	3.076555235	1.81481975
SPATA16	4.570803592	2.466416123	5.120246459	6.446284305	4.918001422	4.868382711	3.533563722	4.739684743	5.776526106	5.613588815	4.919975167	3.317198281	3.459494923	2.969625211	3.676001917	3.189172532	4.45195507
SPATA17	0.460509996	0.210111745	0.335192608	-0.000143568	0.053830174	0.268183919	0.531815436	0.332645109	0.486611463	0.221787334	0.229658734	0.039915116	0.244505841	0.147355386	0.161337628	0.083738984	0.455211783
SPATA18	1.224197051	1.087921221	1.192756225	0.713915929	2.051165785	2.059466968	2.176770112	3.007299774	2.048112517	2.500876553	2.06081362	1.696935337	1.786718655	1.998151756	1.252681357	2.733259374	1.268469984
SPATA19	2.880953983	1.169539252	2.578417266	3.672184578	1.174776868	1.518880655	2.142598176	1.643770248	1.595440647	2.40502781	1.745936311	1.549590123	1.591223065	1.684620946	1.541415593	1.388986738	1.775850643
SPATA2	4.579283485	7.155466983	3.392957509	5.028867056	5.521054499	4.325935676	1.776802703	3.679761096	4.882378209	3.823884404	3.682565968	4.42571588	3.353629921	4.058558576	4.364571515	4.794989408	3.03539855
SPATA20	15.86262345	6.014031036	4.386222038	7.0011716	6.658816203	18.49783771	3.525302913	15.33354871	15.07879905	7.316100274	9.660385255	11.43066478	8.296571724	10.73528128	26.21202171	15.68666178	5.119569539
SPATA21	0.080109179	0.198884188	0.245947266	0.266690536	0.206406674	0.713690905	0.524877026	0.561151692	0.185106369	0.400468544	0.348545534	0.066606291	0.29403246	0.746357521	0.297464898	0.363889198	0.2570205
SPATA22	-0.091498233	0.36503494	0.211031292	0.690904617	1.174751013	0.417601026	0.369430259	0.406918313	0.235012443	0.454828314	0.462455898	0.193046383	0.173827537	0.150307272	0.245382235	0.205319942	0.515944794
SPATA24	0.528275825	0.242259853	0.717167477	0.45019373	0.445206067	0.159411246	0.358093266	0.210979111	0.095674962	0.348892565	0.276865536	0.302725679	0.37995029	0.09000041	0.122135801	0.029705714	0.332259346
SPATA25	0.707751371	1.235641044	0.961644278	1.835293516	2.995483598	1.642310025	0.876793431	0.896268558	1.569272369	1.582692403	1.355565301	1.281052567	1.310310639	0.895391546	1.204200075	1.018567026	1.020942327
SPATA2L	18.1507379	26.0762548	22.56178339	52.18376778	12.28749695	14.23767262	34.03490024	14.63818228	19.17520579	21.33549979	12.21206306	35.56777696	42.69070028	43.07808348	30.79648333	31.59923902	64.56290643
SPATA3	0.467771779	0.191987622	0.093172142	-0.125276489	0.360241644	0.164170812	0.461841996	0.351573664	0.071788056	0.579067708	0.463987961	0.110712222	0.256412164	0.319707048	0.293068182	0.142924457	0.377399634
SPATA31A7	0.323240712	0.178529346	0.426969987	0.757803065	0.75810811	0.57313115	1.189959863	0.597830949	0.898858455	0.816590801	0.42883165	0.781712591	0.778658486	0.880109998	0.689570762	0.939976327	1.026505233
SPATA31C2	0.41067207	0.072330177	0.413566139	0.17925652	0.766357392	0.37764826	0.656242932	0.34610327	0.159245962	0.449661786	0.164973558	0.116927922	0.27353028	0.364844089	0.115065827	0.144749277	0.080628234
SPATA31D1	13.26455031	10.7695456	19.39768576	18.07716723	13.07499896	8.500154302	15.4695747	9.81435491	9.605519636	11.13679476	10.56712612	11.82683439	15.48924746	12.32231932	11.39349991	10.84920313	16.39563432
SPATA31E1	0.190465874	0.204648572	0.547885637	0.993788216	0.663938889	0.246538554	0.501626943	0.140937024	0.149950536	0.387264671	0.20387427	0.133390061	0.442496666	0.270614274	0.131986738	0.039701231	0.081151786
SPATA33	0.870517123	-0.07319127	0.421533203	0.131117199	0.82030204	0.775532382	0.641926479	0.538818387	0.45776303	0.18473399	0.461453074	0.309406373	0.472394031	0.198011203	0.365400882	0.038445857	0.478439812
SPATA4	4.547322984	3.230776919	5.547146189	4.086190256	3.747902082	4.955149085	7.098943005	4.440073996	5.496630961	5.893135971	6.840671251	3.468591588	3.947383708	4.340123341	3.983689455	3.59978871	5.58397578
SPATA42	0.555469053	0.282170526	0.063309353	0.320326805	0.736838713	0.180206814	0.421822112	-0.000626709	0.054953453	0.181037821	0.060733249	0.641452131	0.283593367	0.208175175	0.265057199	0.239347922	0.370147196
SPATA45	0.407617481	0.40944499	0.691575919	0.197318851	0.599793459	0.753540252	0.527789004	0.655130875	0.219006713	0.370813741	0.358990795	0.510746239	0.546851857	0.677653111	0.474972595	0.537484621	0.596858591
SPATA5	2.937750668	2.618831378	1.496120623	2.658613088	1.488726606	1.167823172	0.712887282	1.369215594	1.144374387	1.017109132	1.170991563	1.475306595	1.887393681	1.616139464	1.731884637	1.982471185	1.897753279
SPATA5L1	3.860387343	3.992705345	4.129816069	7.439601476	3.984576109	2.134767857	1.228970516	1.963559086	2.330754958	2.399893961	1.730817675	3.463980296	3.31689451	3.810570138	2.603040449	2.913045276	2.396917741
SPATA6	1.04344856	1.624895209	1.419604317	3.853480749	0.865276273	1.117043327	1.935713927	1.270521741	1.068879175	0.882339738	0.964219749	1.183878226	1.718456208	1.569108997	1.915017754	1.515673706	1.457536791
SPATA6L	0.001378561	0.184278784	0.087216516	0.30890947	0.46465249	0.415190734	0.810884913	0.14054131	0.265319082	0.364623344	0.273630811	0.318712865	0.826376566	0.171539105	0.20505213	0.170583381	0.213395866
SPATA7	3.792818022	3.793939955	2.98234108	4.564708087	2.807649518	5.455441555	4.081654341	5.263295175	6.389475352	4.152108586	4.253788303	8.776026961	4.92641326	5.095329024	7.502260403	8.465629286	4.667468272
SPATA8	14.87152701	7.908047006	11.68031419	11.07457348	8.324181245	8.555929612	14.31945776	9.326716469	9.466207811	11.24096063	8.483551292	12.25894069	12.36742982	11.02320494	10.74546744	10.35058921	15.20036602
SPATA8-AS1	0.032722796	0.137348377	0.27971209	0.351557105	0.037963186	0.429409657	0.966939769	0.492735028	0.390351652	0.282270833	0.083327647	0.382969535	0.344854275	0.210223334	0.120717685	0.0475716	0.328322939
SPATA9	1.041157919	0.216328481	0.552791985	0.644260614	0.905014657	0.453092694	0.966896031	0.707899224	0.170528424	0.331941146	0.29768797	0.829011463	0.365073497	0.80539428	0.075942337	0.830153447	-0.055916188
SPATC1	0.888841047	1.056459382	1.229082945	0.467320234	1.961338351	1.405667878	1.070137396	2.086372156	2.136701988	1.844312853	2.44537271	0.990389526	1.322807849	0.831591979	0.974914048	1.289391355	0.75041025
SPATC1L	1.87468135	0.586486985	0.159695017	0.552778616	0.364136025	0.98954306	1.720773565	1.607377031	2.057528455	1.283148784	1.346289824	3.802334831	3.479935202	2.571455657	1.795717618	4.286690177	1.071204055
SPATS1	0.447702418	0.189523752	0.245632166	0.404257798	0.664758384	0.236911244	0.228553376	0.347133319	0.087349398	0.141202696	0.041616055	0.169916072	0.601349105	0.094715012	0.292417923	0.124798014	0.340023233
SPATS2	0.936817856	1.03188476	0.530381983	0.254661594	1.061920016	1.883019862	1.096413176	0.977562706	1.374618487	1.175992221	0.899403704	0.415295118	0.415702642	2.091608998	1.419104906	1.179312594	1.002342264
SPATS2L	8.764854611	4.822307183	7.37833085	8.769674722	5.534420565	17.02418266	20.7946589	11.28221257	11.47180917	13.70595467	12.3677155	15.42797494	17.71435239	16.15079055	9.38649226	13.81191077	15.50723785
SPC24	0.224861393	0.312308113	0.641726619	0.656266756	0.284081077	0.23090899	0.497646999	0.161054385	0.089567572	0.18147837	0.142641808	0.282190798	0.409280555	0.246121412	0.081282236	0.276182567	0.606893441
SPC25	0.393505259	0.201327287	0.646173842	0.311760296	1.467287839	1.17774233	0.963973056	1.166274234	1.208800621	1.400769466	0.443826696	0.280902795	0.30241462	1.24002232	1.2098525	1.51203908	0.158346553
SPCS1	160.2323578	130.7077523	69.21064523	183.8784583	86.48472206	111.5094513	89.02512209	115.0793932	137.536036	95.50444393	87.39052326	159.5924773	110.36638	111.6694674	162.2330044	132.035352	85.99914439
SPCS2	151.1171248	166.2177951	78.13693795	160.2205053	93.38301214	67.52135527	11.69557775	93.48112205	110.4213574	63.96484839	51.67456764	124.6251211	71.29787257	105.8516542	139.2199369	111.1229678	30.26089316
SPCS3	46.20992047	54.28270176	30.38464197	64.890872	27.55015637	11.12156589	7.023356555	15.08540852	14.38500166	8.92564872	8.662588041	20.72155585	15.4132382	17.40089861	23.94537842	17.28296253	9.910553944
SPDEF	0.310326167	0.370190005	0.155938765	0.108354689	0.607246853	0.7000139	0.541469875	0.445016679	0.298226968	0.298291874	0.126681698	0.116312465	0.003828018	0.160625533	0.120151182	0.194430617	0.507853403
SPDL1	0.454722023	0.380885232	0.425030035	0.43924055	0.395966302	0.260531505	0.710372074	0.299708983	0.276252365	0.267298912	0.826473551	0.095762548	0.705708238	0.162790618	0.197382535	0.185097488	0.128234394
SPDYC	0.545651463	0.245737261	0.69005206	0.351371694	0.439981834	1.257939712	0.399856188	2.736975474	1.989403656	2.134600585	1.729595119	1.743273457	1.262575211	2.255198267	2.663433228	1.551482783	0.93180616
SPDYE1	-0.043201122	0.141311784	0.350490389	-0.013007864	1.287574516	0.761882059	1.062750605	0.139525265	0.183178178	0.434680865	0.433966479	0.177437621	0.505464392	0.131827008	-0.053550125	0.350118933	0.117196957
SPDYE2	1.971060434	2.677960802	1.006859473	1.131368006	1.5995454	1.771882506	0.88742636	1.27733429	1.442963596	1.658323798	1.399526991	1.509735892	1.729632859	1.453784709	2.993158732	1.779742391	2.754609452
SPECC1	1.208268482	0.855333362	2.091735401	2.339670729	1.903176695	1.197392218	2.221598721	1.361679347	1.12303918	1.613659065	1.336682853	0.794323244	2.114988005	1.600941308	1.073176751	1.503746302	1.484666955
SPECC1L	10.15744201	27.63677991	15.42304125	18.69228217	7.867097935	7.467322373	8.987865969	5.940642332	6.164923441	6.248093287	6.495474175	10.58277707	9.364438319	9.95928188	7.229088643	9.089283076	7.211545997
SPECC1L-ADORA2A	0.367395529	0.42141101	0.504978361	0.189717734	1.048764256	0.326232904	0.442250693	0.742242049	0.539487674	0.378696431	0.427595749	0.406016628	-0.023905696	0.613722954	-0.005231565	0.243059325	0.80243293
SPEF1	1.089267836	0.379873801	0.888869998	0.383079052	0.70974442	0.055915961	0.559638306	0.156291674	0.335572965	0.071874412	0.255197837	0.384905532	0.160777421	-0.069029998	0.381282375	0.235995846	0.054973818
SPEF2	0.641872399	0.459311545	0.817211855	0.721819801	0.445702436	0.501309427	0.554057703	0.604595432	0.513151809	0.701381981	0.832430797	0.636913605	0.540712641	0.526441815	0.489191153	0.585626764	0.546759677
SPEG	4.776317356	3.799920628	4.479386452	5.895984563	4.663609705	4.946815449	5.295201448	4.576245952	5.007779377	4.786384832	3.831437173	5.027612685	6.333259888	5.347396448	5.749435165	5.395517188	4.779084229
SPEM1	0.935750282	0.41974232	0.236777063	0.073191161	0.379490594	0.828616307	0.762823911	1.32959323	0.681808414	0.874610392	0.658930228	0.172745576	0.600096361	0.249705448	0.8670109	0.567192179	0.90510464
SPEN	0.72230138	1.134197549	1.611416297	1.738347393	2.381909734	1.477536898	0.404031581	1.302787275	1.405008684	1.371812096	1.501802899	1.114445783	1.642101129	0.899388229	0.979655934	1.020694413	1.152879393
SPERT	10.53941038	4.366810701	5.590943964	6.632121678	7.554250226	7.603111186	12.04081018	9.03245937	7.390268801	6.605035779	6.96230395	8.876396314	7.777991504	12.0161299	8.051323943	8.743279452	9.15314063
SPG11	5.036768038	5.793434719	2.210653313	4.69259587	3.478270645	2.905822594	1.277084753	4.132541203	4.748341136	3.117712251	2.677713652	4.488553607	3.676167561	5.376028674	5.426851798	6.902953293	3.064397757
SPG20	0.457503182	0.675369013	1.119517199	0.432168983	0.356439443	0.095548954	0.072204098	0.2094904	0.544639913	0.428378453	0.198306345	0.306127946	0.57752923	0.745312644	0.557748574	0.29775933	-0.21989527
SPG20-AS1	0.2334143	0.114995583	0.579899674	0.038754246	0.187657215	0.26153912	0.094183018	0.131757539	0.20296756	0.114525134	0.523409941	0.187077083	0.32693026	0.158828074	0.095182261	0.043781246	0.373527457
SPG21	17.54229851	25.125437	6.717791002	23.37072965	12.85081633	18.37102239	6.143203515	15.12166004	14.36579663	10.86233707	11.16700317	23.63238711	14.49131477	39.21355087	27.22202214	21.08936209	8.298025697
SPG7	9.928403566	8.620050652	5.477973011	6.401378743	5.940612037	9.349544802	4.936667549	11.14596211	12.28050932	10.35608097	7.890214361	6.597999224	9.056214975	8.902190312	9.114503505	10.57737033	7.128007727
SPHAR	9.125355307	14.76527378	7.814018239	19.09649512	5.817255258	17.58838261	6.942373535	17.99458756	20.19404026	13.56689452	11.18231318	24.67448388	16.02055698	16.55449257	16.60904264	13.66175105	15.54952799
SPHK1	0.252761028	0.633404515	0.140008852	0.248222305	0.657893287	0.759101526	0.889340852	0.400320814	0.443971589	0.57145099	0.498519648	0.233799839	0.164878804	0.145735432	0.076125163	0.135269737	0.463059913
SPHK2	2.668045027	2.893208298	4.01029887	3.107279553	2.819934073	3.868057561	1.311040996	2.874107182	3.86364166	4.280764125	3.226211479	2.372087722	3.03708106	2.426666112	3.665124859	2.578357864	3.918371876
SPHKAP	32.05311366	44.37753716	59.28292491	32.15054205	92.18414392	14.16338276	41.49437762	29.5955913	30.14000712	27.12878695	19.68365174	61.58173941	44.2225363	67.85023419	59.22827591	58.61471387	62.50416074
SPI1	0.751637567	0.913558465	0.415930264	0.463709722	0.97127009	2.071357714	0.642082438	1.064298964	2.337669096	3.03968781	2.699999909	1.156932024	1.019623867	1.628870527	1.494402341	1.455892087	1.418425921
SPIB	0.597368535	0.200212273	0.301988956	0.181035217	0.231387217	0.95633241	0.085851978	1.214825607	0.984091715	0.951079195	1.142888685	1.223835592	0.263936249	0.435380622	0.450275739	1.073387201	0.373515474
SPIC	0.090581796	0.280066423	1.028735878	0.243869146	0.379898655	0.164259339	0.128877315	0.72339211	0.77935649	0.4161801	0.336368646	0.990910131	0.473118183	0.989741472	1.002380711	0.699718596	0.198765884
SPICE1	13.5927527	8.355462507	11.31004033	7.12256397	10.05267494	5.754845612	3.450206333	3.756099391	5.362919883	4.744390652	3.953182696	6.010758564	4.77563111	3.744221658	5.27560125	4.701081103	6.279157326
SPIDR	11.45679046	16.06305397	19.14703518	25.93802247	24.74178266	7.934148333	9.133891235	13.46130141	14.78040579	12.04647551	11.3727651	17.93212503	13.73722818	16.66908499	20.86310468	21.14866026	16.90374908
SPIN1	4.020636951	4.509930053	3.00658161	3.485499824	4.08304084	3.226604055	2.725338604	4.974735999	4.899078296	4.017062735	4.060184145	4.765695924	3.006497525	4.41166767	3.746877491	4.572783384	2.999243971
SPIN2A	3.514406984	4.831509082	7.2342928	8.200212271	8.676736424	0.773560588	2.34047069	1.630995367	1.593677688	1.396358389	1.238656322	1.892612546	2.378693472	1.607765172	1.91328226	1.45478151	1.964048778
SPIN2B	7.356358628	5.20891932	3.173755058	7.971495749	2.890833311	5.595245522	3.955686754	4.462968843	5.574048126	3.273709408	3.278982188	7.032596534	5.75156455	7.578610025	9.438042452	8.695767378	4.332574149
SPIN3	6.611491276	4.127264385	5.686674665	6.23069178	9.544572353	2.636395574	2.262933007	3.669547264	6.433300397	4.29701313	3.310305005	4.239230196	5.845505879	5.575608442	14.90262534	4.165301822	2.964415768
SPIN4	14.88622725	7.504117384	16.67179069	23.77988557	16.63512467	10.61764368	6.691371114	13.06312929	11.83248367	12.82505349	11.633045	11.78468832	9.432921298	9.140773515	9.037233908	13.13838285	8.818104624
SPINK1	33.61143809	314.2099928	105.6793081	117.8906514	234.332012	0.431292201	0.958199088	1.183716088	1.269023707	0.204280905	0.470987712	1.847635293	1.832698112	0.576169453	2.271160608	0.577311291	0.811458783
